0, 2500000, 0.652 
2, 80, 0.029 
0, 7000000, 0.121 
0, 1000000, 0.372 
0, 1000000, 0.010 
0, 2500000, 0.079 
2, 160, 0.060 
2, 10, 0.231 
2, 40, 0.019 
0, 7000000, 0.275 
0, 2500000, 0.252 
2, 40, 0.112 
2, 80, 0.464 
0, 1000000, 0.201 
2, 320, 0.168 
2, 20, 0.157 
0, 5500000, 0.009 
0, 7000000, 0.026 
0, 5500000, 0.211 
0, 7000000, 0.035 
0, 1000000, 0.197 
0, 2500000, 0.172 
0, 5500000, 0.193 
0, 7000000, 0.033 
2, 20, 0.044 
0, 4000000, 0.335 
2, 320, 0.109 
0, 5500000, 0.059 
0, 7000000, 0.139 
2, 40, 0.404 
0, 5500000, 0.177 
2, 160, 0.248 
2, 80, 0.330 
0, 5500000, 0.015 
2, 320, 0.008 
0, 5500000, 0.178 
2, 320, 0.195 
0, 5500000, 0.011 
2, 10, 0.109 
2, 160, 0.181 
0, 4000000, 0.044 
0, 5500000, 0.296 
0, 1000000, 0.185 
2, 10, 0.135 
0, 7000000, 0.202 
2, 320, 0.032 
0, 8500000, 0.048 
0, 5500000, 0.129 
0, 1000000, 0.135 
0, 8500000, 0.081 
0, 5500000, 0.010 
2, 160, 0.070 
2, 40, 0.093 
0, 8500000, 0.050 
0, 2500000, 0.175 
2, 10, 0.126 
0, 4000000, 0.039 
0, 1000000, 0.028 
2, 40, 0.142 
0, 7000000, 0.210 
0, 4000000, 0.376 
0, 7000000, 0.001 
0, 1000000, 0.095 
0, 2500000, 0.089 
0, 2500000, 0.081 
0, 2500000, 0.056 
0, 1000000, 0.040 
0, 5500000, 0.159 
0, 1000000, 0.127 
0, 5500000, 0.376 
0, 5500000, 0.099 
0, 7000000, 0.019 
0, 5500000, 0.216 
2, 320, 0.382 
0, 7000000, 0.744 
0, 8500000, 0.473 
0, 1000000, 0.038 
2, 160, 0.132 
0, 1000000, 0.087 
0, 8500000, 0.037 
0, 1000000, 0.100 
0, 1000000, 0.279 
2, 40, 0.050 
0, 4000000, 0.151 
0, 7000000, 0.605 
0, 1000000, 0.125 
0, 8500000, 0.132 
0, 8500000, 0.038 
0, 5500000, 0.005 
0, 5500000, 0.142 
0, 7000000, 0.314 
0, 8500000, 0.012 
0, 8500000, 0.007 
0, 2500000, 0.159 
0, 4000000, 0.135 
2, 10, 0.002 
2, 10, 0.052 
2, 10, 0.032 
0, 7000000, 0.137 
0, 1000000, 0.087 
2, 320, 0.098 
2, 40, 0.174 
2, 80, 0.093 
2, 10, 0.051 
2, 40, 0.074 
2, 80, 0.065 
0, 8500000, 0.149 
0, 7000000, 0.009 
0, 8500000, 0.328 
0, 7000000, 0.356 
0, 7000000, 0.099 
0, 1000000, 0.095 
0, 4000000, 0.289 
0, 4000000, 0.182 
