2, 20, 0.252 
2, 40, 0.447 
2, 20, 0.190 
2, 320, 0.065 
2, 40, 0.147 
2, 80, 0.125 
2, 80, 0.865 
2, 40, 0.305 
2, 10, 0.608 
2, 10, 0.322 
2, 160, 0.218 
2, 160, 0.001 
2, 40, 0.002 
2, 10, 0.101 
2, 160, 0.014 
2, 80, 0.663 
2, 80, 0.298 
2, 10, 0.718 
2, 320, 0.347 
2, 160, 0.376 
2, 10, 0.038 
2, 80, 0.430 
2, 320, 0.119 
2, 10, 0.940 
2, 40, 0.099 
2, 320, 0.206 
2, 20, 0.378 
2, 80, 0.256 
2, 40, 0.315 
2, 10, 0.458 
2, 10, 0.348 
2, 40, 0.529 
2, 40, 0.236 
2, 80, 0.106 
2, 40, 0.503 
2, 10, 0.124 
2, 160, 0.515 
2, 160, 0.534 
2, 80, 0.030 
2, 20, 0.437 
2, 80, 0.421 
2, 20, 0.372 
2, 320, 0.041 
2, 20, 0.695 
2, 80, 0.317 
2, 160, 0.765 
2, 320, 0.072 
2, 20, 0.042 
2, 160, 0.637 
2, 40, 0.031 
2, 160, 0.044 
2, 80, 0.901 
2, 160, 0.143 
2, 40, 0.364 
2, 20, 0.090 
2, 80, 0.274 
2, 10, 0.072 
2, 20, 0.349 
2, 40, 0.165 
2, 20, 0.067 
2, 40, 0.555 
2, 320, 0.088 
2, 20, 0.006 
2, 80, 0.644 
2, 40, 0.436 
2, 80, 1.553 
2, 10, 0.540 
2, 320, 0.309 
2, 10, 0.375 
2, 80, 0.502 
2, 80, 0.263 
2, 10, 0.015 
2, 320, 0.174 
2, 40, 0.080 
2, 40, 0.936 
2, 80, 0.331 
2, 40, 0.136 
2, 10, 0.222 
2, 40, 0.273 
2, 20, 0.079 
2, 10, 0.042 
2, 160, 0.540 
2, 10, 0.061 
2, 320, 0.117 
2, 80, 0.018 
2, 320, 0.914 
2, 160, 0.491 
2, 320, 0.001 
2, 40, 0.225 
2, 20, 0.088 
2, 320, 0.197 
2, 80, 0.637 
2, 10, 0.229 
2, 40, 0.097 
2, 20, 0.261 
2, 10, 0.300 
2, 160, 0.335 
2, 80, 0.355 
2, 40, 0.436 
2, 160, 0.336 
2, 80, 0.385 
2, 80, 0.048 
2, 80, 0.240 
2, 20, 0.234 
2, 160, 0.204 
2, 40, 0.080 
2, 320, 0.296 
2, 80, 0.527 
2, 10, 0.374 
2, 10, 0.112 
2, 10, 0.059 
2, 80, 0.037 
2, 160, 0.189 
2, 20, 0.604 
2, 10, 0.068 
2, 320, 0.394 
2, 320, 0.066 
2, 80, 0.123 
2, 10, 0.468 
2, 10, 0.047 
2, 160, 0.066 
2, 20, 0.101 
2, 20, 0.799 
2, 320, 0.285 
2, 160, 0.062 
2, 20, 0.111 
2, 160, 0.123 
2, 40, 0.321 
2, 160, 0.028 
2, 320, 0.114 
2, 80, 0.827 
2, 10, 0.346 
2, 160, 0.019 
2, 160, 0.125 
2, 320, 0.156 
2, 80, 0.037 
2, 80, 0.007 
2, 320, 0.653 
2, 160, 0.986 
2, 80, 0.369 
2, 10, 0.144 
2, 320, 0.543 
2, 20, 0.015 
2, 40, 0.383 
2, 80, 0.342 
2, 160, 0.063 
2, 160, 0.980 
2, 20, 0.081 
2, 10, 0.006 
2, 160, 0.048 
2, 320, 0.302 
2, 40, 0.149 
2, 80, 0.071 
2, 10, 0.109 
2, 40, 0.218 
2, 20, 0.218 
2, 320, 0.827 
2, 320, 0.238 
2, 320, 0.458 
2, 160, 0.097 
2, 40, 0.478 
2, 160, 0.044 
2, 40, 0.279 
2, 80, 0.202 
2, 160, 0.503 
2, 160, 0.002 
2, 40, 0.003 
2, 320, 0.563 
2, 320, 0.455 
2, 80, 0.903 
2, 80, 0.060 
2, 40, 0.072 
2, 40, 0.354 
2, 320, 0.457 
2, 20, 0.014 
2, 320, 0.790 
2, 40, 0.448 
2, 320, 0.227 
2, 320, 0.499 
2, 20, 0.123 
2, 320, 0.801 
2, 10, 0.303 
2, 320, 0.168 
2, 40, 0.263 
2, 40, 0.043 
2, 320, 0.142 
2, 40, 0.531 
2, 320, 0.405 
2, 40, 0.065 
2, 40, 0.115 
2, 10, 0.436 
2, 40, 0.170 
2, 80, 0.426 
2, 40, 0.213 
2, 160, 0.064 
2, 80, 0.215 
2, 10, 0.287 
2, 10, 0.020 
2, 10, 0.215 
2, 10, 0.462 
2, 160, 0.142 
2, 40, 1.100 
2, 320, 0.366 
2, 320, 0.027 
2, 20, 0.036 
2, 80, 0.123 
2, 40, 0.348 
2, 40, 0.202 
2, 10, 0.819 
2, 10, 0.489 
2, 320, 0.306 
2, 10, 0.148 
2, 40, 0.415 
2, 80, 0.981 
2, 80, 0.005 
