0, 2500000, 4.139 
1, 1, 5.566 
0, 4000000, 0.481 
1, 2048, 6.661 
0, 2500000, 5.396 
0, 7000000, 6.304 
0, 4000000, 4.377 
0, 1000000, 3.594 
1, 128, 1.935 
1, 2048, 15.003 
0, 7000000, 0.946 
0, 8500000, 5.135 
1, 2048, 0.916 
2, 20, 3.101 
0, 4000000, 18.660 
2, 320, 2.599 
0, 1000000, 18.830 
2, 160, 10.479 
2, 20, 1.785 
2, 80, 1.857 
2, 320, 4.620 
0, 4000000, 9.362 
1, 10, 13.525 
2, 10, 4.387 
2, 160, 14.286 
2, 80, 24.420 
1, 256, 9.240 
0, 2500000, 5.216 
0, 5500000, 8.909 
1, 128, 5.380 
2, 80, 2.811 
0, 2500000, 16.033 
2, 40, 7.511 
2, 20, 0.269 
0, 5500000, 8.694 
2, 10, 2.388 
2, 40, 3.486 
2, 320, 2.282 
2, 80, 20.386 
0, 4000000, 4.550 
0, 8500000, 6.381 
1, 10, 11.834 
2, 40, 8.326 
0, 2500000, 4.350 
0, 7000000, 10.795 
2, 160, 3.266 
2, 10, 8.901 
0, 4000000, 0.016 
2, 160, 16.151 
0, 1000000, 3.267 
