1, 1024, 0.055 
1, 512, 0.187 
1, 256, 0.525 
1, 4096, 1.171 
1, 4096, 1.234 
1, 256, 1.125 
1, 128, 0.296 
1, 256, 0.505 
1, 2048, 0.467 
1, 128, 0.847 
1, 1024, 0.167 
1, 10, 0.547 
1, 128, 0.277 
1, 1, 0.061 
1, 128, 0.484 
1, 4096, 0.081 
1, 1024, 1.495 
1, 2048, 0.694 
1, 10, 0.233 
1, 512, 0.519 
1, 512, 0.093 
1, 10, 0.343 
1, 10, 0.349 
1, 10, 0.103 
1, 2048, 0.779 
1, 1024, 0.671 
1, 1024, 1.237 
1, 1, 0.403 
1, 4096, 0.137 
1, 1024, 0.129 
1, 1, 0.233 
1, 4096, 0.646 
1, 2048, 0.149 
1, 2048, 0.378 
1, 2048, 0.378 
1, 128, 0.297 
1, 4096, 0.198 
1, 1024, 0.366 
1, 128, 0.285 
1, 1, 0.366 
1, 2048, 0.214 
1, 10, 0.590 
1, 256, 0.251 
1, 512, 0.354 
1, 10, 0.186 
1, 2048, 0.039 
1, 1024, 0.147 
1, 1024, 0.232 
1, 128, 0.124 
1, 1, 0.433 
1, 128, 0.647 
1, 128, 0.547 
1, 512, 0.731 
1, 1024, 0.352 
1, 128, 0.766 
1, 4096, 0.614 
1, 1024, 0.057 
1, 1024, 0.048 
1, 256, 0.177 
1, 256, 0.687 
1, 128, 0.397 
1, 4096, 0.092 
1, 512, 0.559 
1, 1, 0.172 
1, 512, 0.504 
1, 512, 0.167 
1, 1, 0.245 
1, 512, 0.432 
1, 512, 0.859 
1, 1, 0.252 
1, 512, 0.169 
1, 10, 0.258 
1, 10, 0.259 
1, 4096, 0.373 
1, 512, 0.219 
1, 4096, 0.129 
1, 256, 0.006 
1, 256, 1.268 
1, 1, 0.441 
1, 256, 0.058 
1, 4096, 0.186 
1, 256, 0.188 
1, 128, 0.088 
1, 512, 0.018 
1, 1, 0.921 
1, 1, 0.085 
1, 128, 0.890 
1, 1, 1.320 
1, 1, 0.099 
1, 2048, 0.348 
1, 1, 0.035 
1, 2048, 1.550 
1, 256, 0.124 
1, 2048, 0.128 
1, 512, 0.147 
1, 128, 1.003 
1, 256, 0.003 
1, 256, 0.435 
1, 10, 0.324 
1, 10, 0.704 
1, 4096, 0.173 
1, 2048, 0.030 
1, 10, 0.462 
1, 1, 0.093 
1, 256, 0.682 
1, 4096, 0.245 
1, 1024, 0.115 
1, 1, 0.056 
1, 10, 0.376 
1, 10, 0.224 
1, 1, 0.584 
1, 1, 0.437 
1, 1024, 1.062 
1, 10, 0.017 
1, 4096, 0.093 
1, 512, 0.228 
1, 2048, 0.302 
1, 1, 0.490 
1, 128, 0.299 
1, 2048, 0.062 
1, 10, 0.586 
1, 1024, 0.409 
1, 4096, 0.299 
1, 10, 0.245 
1, 2048, 0.278 
1, 2048, 0.401 
1, 2048, 1.579 
1, 128, 0.447 
1, 4096, 0.252 
1, 1, 0.089 
1, 128, 0.043 
1, 2048, 0.201 
1, 10, 0.858 
1, 1, 1.108 
1, 128, 0.166 
1, 4096, 0.153 
1, 1, 0.021 
1, 1024, 0.061 
1, 4096, 0.564 
1, 10, 0.196 
1, 4096, 0.023 
1, 256, 0.370 
1, 128, 0.357 
1, 128, 0.009 
1, 256, 0.247 
1, 1, 0.173 
1, 4096, 0.668 
1, 512, 0.382 
1, 4096, 0.477 
1, 2048, 0.782 
1, 1024, 0.557 
1, 10, 0.166 
1, 512, 1.236 
1, 2048, 0.117 
1, 4096, 0.293 
1, 4096, 0.239 
1, 10, 0.010 
1, 2048, 0.472 
1, 128, 0.604 
1, 1, 0.139 
1, 256, 1.048 
1, 128, 0.084 
1, 512, 1.404 
1, 1, 0.022 
1, 1024, 0.256 
1, 512, 0.299 
1, 256, 0.183 
1, 128, 0.524 
1, 128, 0.415 
1, 2048, 0.036 
1, 512, 0.228 
1, 4096, 0.197 
1, 1, 0.201 
1, 1, 0.433 
1, 10, 0.391 
1, 1024, 1.182 
1, 2048, 0.144 
1, 512, 0.002 
1, 1, 0.282 
1, 2048, 0.454 
1, 256, 0.527 
1, 1024, 0.202 
1, 1024, 0.070 
1, 1, 0.691 
1, 256, 0.222 
1, 1, 0.039 
1, 2048, 0.331 
1, 256, 0.041 
1, 1024, 0.507 
1, 128, 0.166 
1, 10, 0.142 
1, 4096, 0.286 
1, 512, 0.263 
1, 2048, 0.085 
1, 1024, 0.627 
1, 1, 0.273 
1, 10, 0.205 
1, 1024, 0.078 
1, 256, 0.056 
1, 4096, 0.859 
1, 1024, 0.017 
1, 2048, 0.657 
1, 128, 0.426 
1, 128, 0.094 
1, 1, 0.581 
1, 1, 0.643 
1, 256, 0.835 
1, 512, 0.089 
1, 4096, 0.378 
1, 4096, 2.977 
1, 2048, 0.665 
1, 256, 0.642 
1, 4096, 0.494 
1, 512, 0.533 
1, 10, 0.005 
1, 128, 0.589 
1, 1, 0.106 
1, 256, 0.023 
1, 1024, 0.535 
1, 512, 0.081 
1, 10, 0.774 
1, 10, 0.058 
1, 10, 0.264 
1, 10, 1.513 
1, 10, 0.611 
1, 2048, 0.193 
1, 128, 0.031 
1, 1, 0.427 
1, 128, 0.138 
1, 2048, 0.024 
1, 1, 0.276 
1, 128, 0.385 
1, 4096, 0.540 
1, 1, 0.290 
1, 10, 0.239 
1, 512, 0.044 
1, 4096, 0.125 
1, 1, 0.299 
1, 256, 0.035 
1, 1024, 0.224 
1, 4096, 0.190 
1, 256, 0.070 
1, 512, 1.111 
1, 2048, 0.124 
1, 1, 0.226 
1, 128, 0.229 
1, 1, 0.536 
1, 512, 0.493 
1, 1024, 0.204 
1, 1, 0.044 
1, 1024, 0.405 
1, 512, 0.344 
1, 10, 0.069 
1, 4096, 0.107 
1, 1, 1.252 
1, 256, 0.069 
1, 2048, 0.416 
1, 1, 0.812 
1, 10, 0.209 
1, 512, 0.157 
1, 10, 0.206 
1, 10, 0.800 
1, 128, 0.011 
1, 4096, 0.136 
1, 128, 0.131 
1, 1024, 0.264 
1, 4096, 0.076 
1, 2048, 0.208 
1, 256, 0.047 
1, 10, 0.536 
1, 512, 0.177 
1, 10, 1.242 
1, 2048, 0.163 
1, 256, 0.125 
1, 128, 0.325 
1, 10, 0.529 
1, 128, 0.001 
1, 4096, 0.643 
1, 256, 0.332 
1, 1024, 0.008 
1, 1024, 0.119 
1, 256, 0.126 
1, 10, 0.112 
1, 128, 0.342 
1, 2048, 0.700 
1, 10, 0.330 
1, 2048, 0.116 
1, 128, 0.007 
1, 1024, 1.571 
1, 2048, 0.061 
1, 2048, 0.055 
1, 1, 0.106 
1, 1024, 0.205 
1, 256, 0.259 
1, 1, 0.168 
1, 128, 0.489 
1, 4096, 0.722 
1, 2048, 0.084 
1, 10, 0.414 
1, 128, 0.032 
1, 1, 0.240 
1, 256, 0.003 
1, 1, 0.650 
1, 1024, 0.164 
1, 10, 0.488 
