2, 40, 0.958 
2, 10, 0.348 
2, 320, 1.318 
2, 40, 0.398 
2, 10, 0.560 
2, 80, 0.383 
2, 160, 0.755 
2, 320, 0.689 
2, 20, 0.796 
2, 20, 0.286 
2, 40, 0.004 
2, 160, 0.754 
2, 10, 0.439 
2, 80, 0.262 
2, 80, 0.001 
2, 160, 3.519 
2, 80, 0.003 
2, 40, 0.686 
2, 40, 0.674 
2, 80, 0.726 
2, 20, 0.024 
2, 160, 0.013 
2, 160, 0.867 
2, 320, 1.009 
2, 80, 3.118 
2, 320, 0.831 
2, 10, 1.698 
2, 160, 2.466 
2, 160, 0.141 
2, 40, 0.305 
2, 80, 0.006 
2, 20, 0.490 
2, 20, 0.671 
2, 10, 0.738 
2, 10, 2.991 
2, 10, 0.338 
2, 320, 0.005 
2, 20, 0.314 
2, 160, 0.587 
2, 80, 0.263 
2, 80, 1.236 
2, 80, 0.109 
2, 160, 0.723 
2, 320, 0.674 
2, 320, 0.496 
2, 160, 0.560 
2, 20, 0.255 
2, 80, 2.748 
2, 10, 0.061 
2, 20, 0.096 
2, 160, 0.208 
2, 20, 0.179 
2, 10, 0.258 
2, 160, 0.013 
2, 320, 0.028 
2, 10, 0.086 
2, 40, 0.060 
2, 10, 1.466 
2, 320, 0.568 
2, 10, 0.004 
2, 10, 0.548 
2, 10, 1.051 
2, 40, 0.277 
2, 20, 0.173 
2, 40, 0.174 
2, 320, 2.402 
2, 320, 0.704 
2, 10, 0.687 
2, 160, 0.200 
2, 10, 1.132 
2, 80, 0.671 
2, 40, 0.909 
2, 80, 0.818 
2, 320, 1.150 
2, 20, 0.602 
2, 10, 0.268 
2, 80, 0.331 
2, 10, 0.329 
2, 80, 0.275 
2, 40, 2.015 
2, 320, 0.067 
2, 80, 1.348 
2, 80, 0.636 
2, 40, 0.798 
2, 40, 0.200 
2, 80, 0.406 
2, 40, 0.763 
2, 20, 1.451 
2, 20, 0.209 
2, 160, 0.068 
2, 10, 0.143 
2, 20, 0.381 
2, 10, 1.340 
2, 80, 0.566 
2, 40, 1.245 
2, 10, 0.602 
2, 160, 0.116 
2, 10, 0.027 
2, 160, 1.217 
2, 10, 0.108 
2, 320, 0.433 
2, 40, 0.138 
2, 320, 0.206 
2, 320, 0.071 
2, 40, 0.850 
2, 10, 1.111 
2, 80, 0.368 
2, 20, 0.924 
2, 20, 1.562 
2, 20, 1.095 
2, 20, 1.628 
2, 20, 0.574 
2, 40, 0.165 
2, 40, 1.293 
2, 10, 1.922 
2, 40, 0.677 
2, 160, 0.412 
2, 80, 0.573 
2, 20, 2.274 
2, 20, 0.750 
2, 40, 0.196 
