1, 512, 1.192 
2, 20, 0.063 
2, 10, 1.644 
0, 4000000, 1.695 
2, 320, 0.942 
2, 40, 0.111 
2, 40, 0.314 
0, 8500000, 0.236 
2, 40, 0.050 
0, 7000000, 0.251 
0, 1000000, 0.843 
0, 7000000, 0.010 
0, 2500000, 0.166 
2, 10, 3.074 
2, 320, 0.180 
1, 2048, 2.429 
1, 512, 0.134 
0, 4000000, 0.360 
2, 10, 0.619 
2, 160, 0.705 
2, 10, 0.260 
1, 2048, 1.832 
1, 512, 0.680 
0, 8500000, 1.162 
0, 7000000, 0.400 
1, 10, 0.715 
0, 8500000, 0.051 
1, 10, 0.498 
0, 5500000, 0.117 
2, 80, 0.266 
1, 4096, 1.953 
0, 7000000, 0.148 
2, 160, 0.391 
0, 2500000, 1.016 
1, 1, 0.366 
0, 4000000, 0.593 
2, 80, 4.935 
0, 4000000, 0.272 
2, 320, 4.735 
0, 7000000, 0.034 
0, 5500000, 0.995 
1, 256, 2.762 
1, 1, 0.496 
1, 10, 0.098 
0, 1000000, 0.137 
2, 320, 0.245 
0, 4000000, 0.417 
0, 4000000, 0.704 
1, 1024, 0.430 
1, 128, 0.049 
1, 512, 0.692 
0, 4000000, 0.325 
2, 160, 0.324 
1, 10, 0.610 
2, 320, 0.295 
2, 40, 0.053 
0, 8500000, 0.023 
2, 40, 0.687 
0, 2500000, 0.926 
0, 8500000, 0.722 
2, 20, 0.170 
2, 40, 0.090 
2, 80, 2.692 
2, 160, 0.608 
0, 5500000, 0.014 
2, 10, 0.618 
0, 5500000, 0.214 
0, 4000000, 0.085 
1, 4096, 0.846 
1, 1, 0.353 
0, 1000000, 0.878 
2, 20, 1.060 
2, 160, 0.206 
0, 1000000, 0.595 
2, 160, 1.018 
0, 8500000, 0.320 
2, 40, 0.040 
0, 7000000, 0.435 
1, 512, 0.428 
0, 4000000, 0.859 
1, 4096, 0.150 
0, 8500000, 0.215 
2, 160, 0.343 
0, 4000000, 0.173 
1, 10, 0.360 
2, 40, 0.616 
2, 10, 1.305 
2, 80, 0.749 
0, 1000000, 1.045 
1, 10, 0.430 
0, 8500000, 0.544 
1, 256, 3.061 
0, 1000000, 2.321 
0, 8500000, 0.433 
1, 512, 1.092 
1, 2048, 0.020 
0, 2500000, 0.176 
1, 128, 0.477 
2, 160, 0.234 
1, 512, 0.028 
2, 160, 0.202 
2, 320, 0.835 
1, 512, 0.162 
1, 128, 0.179 
0, 2500000, 0.831 
1, 4096, 1.196 
1, 10, 0.050 
0, 2500000, 0.899 
1, 4096, 1.931 
0, 5500000, 0.071 
2, 320, 0.001 
0, 4000000, 0.190 
2, 20, 0.163 
2, 40, 0.302 
2, 40, 1.140 
0, 5500000, 0.273 
0, 1000000, 0.557 
0, 4000000, 0.270 
0, 2500000, 0.305 
0, 8500000, 0.460 
2, 320, 0.815 
2, 160, 3.537 
0, 4000000, 0.065 
2, 10, 0.308 
2, 20, 0.847 
2, 40, 0.417 
2, 10, 0.531 
1, 128, 0.005 
1, 256, 3.127 
2, 10, 0.005 
1, 128, 0.674 
0, 8500000, 0.138 
0, 4000000, 1.070 
0, 4000000, 2.105 
2, 10, 0.159 
2, 40, 0.681 
0, 1000000, 0.268 
0, 2500000, 1.781 
1, 4096, 0.503 
2, 20, 1.188 
0, 4000000, 0.289 
1, 10, 0.182 
0, 7000000, 0.306 
2, 10, 0.454 
2, 320, 0.003 
0, 1000000, 0.469 
0, 7000000, 0.036 
2, 10, 1.067 
2, 160, 0.621 
1, 1024, 0.150 
1, 1, 0.037 
1, 1024, 2.092 
1, 512, 0.487 
2, 10, 2.212 
0, 1000000, 1.944 
1, 4096, 0.222 
2, 80, 0.159 
2, 10, 4.108 
0, 7000000, 0.155 
2, 160, 1.058 
1, 2048, 0.661 
1, 256, 1.503 
1, 512, 2.655 
2, 160, 0.481 
1, 4096, 0.515 
1, 128, 0.147 
1, 2048, 0.603 
0, 4000000, 1.240 
1, 1, 0.279 
2, 160, 2.234 
0, 1000000, 2.188 
1, 256, 0.002 
1, 4096, 1.184 
2, 320, 2.166 
0, 1000000, 0.336 
2, 320, 0.725 
2, 80, 1.323 
1, 512, 0.328 
2, 160, 3.643 
0, 1000000, 2.156 
1, 512, 0.079 
2, 80, 0.157 
